
01103F7961,06/28/2019 08:59:59,KATH,2
01103F42B0,06/28/2019 09:45:51,KATH,2
01103F42B0,06/28/2019 09:47:03,KATH,2
01103F5746,06/28/2019 10:04:13,KATH,2
01103F5746,06/28/2019 10:05:13,KATH,2
01103F5746,06/28/2019 10:07:11,KATH,2
01103F812F,06/28/2019 10:08:24,KATH,2
01103F812F,06/28/2019 10:09:24,KATH,2
01103F812F,06/28/2019 10:10:24,KATH,2
01103F812F,06/28/2019 10:11:26,KATH,2
01103F812F,06/28/2019 10:12:28,KATH,1
01103F3C8C,06/28/2019 10:43:23,KATH,1
01103F3C8C,06/28/2019 10:44:24,KATH,1
01103F3C8C,06/28/2019 10:45:24,KATH,2
01103F4CD4,06/28/2019 11:10:47,KATH,2
01103F4CD4,06/28/2019 11:12:20,KATH,2
01103F4CD4,06/28/2019 11:13:21,KATH,2
01103F4CD4,06/28/2019 11:14:22,KATH,1
01103F5746,06/28/2019 11:14:42,KATH,2
01103F4CD4,06/28/2019 11:14:44,KATH,1
01103F5746,06/28/2019 11:14:45,KATH,2
01103F4CD4,06/28/2019 11:14:46,KATH,1
01103F5746,06/28/2019 11:14:47,KATH,1
01103F5746,06/28/2019 11:15:47,KATH,1
01103F5746,06/28/2019 11:16:47,KATH,1
01103F5746,06/28/2019 11:17:47,KATH,2
01103F60B5,06/28/2019 11:32:01,KATH,2
01103F60B5,06/28/2019 11:33:01,KATH,2
01103F60B5,06/28/2019 11:34:24,KATH,2
01103F60B5,06/28/2019 11:35:31,KATH,2
01103F7961,06/28/2019 11:42:57,KATH,2
01103F7961,06/28/2019 11:43:59,KATH,2
01103F7961,06/28/2019 11:45:02,KATH,2
01103F7961,06/28/2019 11:46:02,KATH,2
01103F3C8F,06/28/2019 12:11:57,KATH,2
01103F3C8F,06/28/2019 12:12:57,KATH,2
01103F3C8F,06/28/2019 12:13:58,KATH,2
01103F3C8F,06/28/2019 12:14:58,KATH,2
01103F3C8F,06/28/2019 12:15:59,KATH,1
01103F3C8C,06/28/2019 12:42:33,KATH,1
01103F3C8C,06/28/2019 12:43:35,KATH,1
01103F761C,06/28/2019 12:44:04,KATH,2
01103F5B7A,06/28/2019 12:44:22,KATH,1
01103F761C,06/28/2019 12:44:23,KATH,2
01103F5B7A,06/28/2019 12:44:24,KATH,1
01103F761C,06/28/2019 12:44:25,KATH,2
01103F5B7A,06/28/2019 12:44:27,KATH,1
01103F761C,06/28/2019 12:44:28,KATH,2
01103F5B7A,06/28/2019 12:44:29,KATH,1
01103F761C,06/28/2019 12:44:31,KATH,2
01103F5B7A,06/28/2019 12:44:32,KATH,1
01103F761C,06/28/2019 12:44:33,KATH,2
01103F5B7A,06/28/2019 12:44:34,KATH,1
01103F761C,06/28/2019 12:44:36,KATH,2
01103F5B7A,06/28/2019 12:44:39,KATH,1
01103F761C,06/28/2019 12:44:41,KATH,2
01103F5B7A,06/28/2019 12:44:42,KATH,1
01103F761C,06/28/2019 12:44:43,KATH,2
01103F5B7A,06/28/2019 12:44:44,KATH,1
01103F761C,06/28/2019 12:44:46,KATH,2
01103F5B7A,06/28/2019 12:44:47,KATH,1
01103F761C,06/28/2019 12:44:48,KATH,2
01103F5B7A,06/28/2019 12:44:49,KATH,1
01103F761C,06/28/2019 12:44:51,KATH,2
01103F5B7A,06/28/2019 12:44:52,KATH,1
01103F761C,06/28/2019 12:44:53,KATH,2
01103F5B7A,06/28/2019 12:44:55,KATH,1
01103F761C,06/28/2019 12:44:56,KATH,2
01103F5B7A,06/28/2019 12:44:57,KATH,1
01103F761C,06/28/2019 12:44:58,KATH,2
01103F5B7A,06/28/2019 12:45:00,KATH,1
01103F761C,06/28/2019 12:45:01,KATH,2
01103F5B7A,06/28/2019 12:45:02,KATH,1
01103F761C,06/28/2019 12:45:03,KATH,2
01103F5B7A,06/28/2019 12:45:05,KATH,1
01103F761C,06/28/2019 12:45:06,KATH,2
01103F5B7A,06/28/2019 12:45:07,KATH,1
01103F761C,06/28/2019 12:45:09,KATH,2
01103F5B7A,06/28/2019 12:45:10,KATH,1
